"","Precio","Opiniones","Peso","Potencia","X1","X2","X3"
"1",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"2",1.40585047867381,-0.870866770405158,-0.520988345373914,0,1.50735277207377,-0.8153792685271,0.580011841038888
"3",0,0.138681069119709,-1.07128736501467,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"4",0.0507178614078007,0,0.539732953353924,0,-0.148396531316338,1.44157284517071,0.459760595488324
"5",0.206885560795334,1.03117988377213,-0.608717174592006,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"6",-0.314078766749952,1.01654875566307,0.121027177540303,0,1.2175966439805,0.60074754791074,0.499844344005179
"7",-0.418480087475099,0.0947876847925404,-1.34244920077968,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"8",0,-0.64164576336328,-0.305653946384052,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"9",-0.315642180870628,2.02121955248492,-0.417308819934351,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"10",-0.17493491000978,0,0.459979472246567,0.153739906095172,0.389721992285446,1.30881095612966,1.34160306285913
"11",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"12",-0.400935106787512,-0.748940702829691,-1.17496689045423,0,-1.10045238076565,0.0696999917465499,-0.50224936891619
"13",0.421420720688107,0.0508943004653723,-0.0584181549512481,0,0.886446783302477,0.512239621883375,0.179174355870341
"14",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"15",0.176312129102113,0.704418022669875,-0.098294895504926,0,0.224147061946435,0.379477732842327,0.940765577690581
"16",-0.575168924902858,-0.23685121901273,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"17",-0.557450231535195,-0.734309574720635,-0.967607839575109,0,-0.727908787502875,-0.594109453458687,1.66227305099397
"18",0,0.35327094805253,-0.297678598273317,0,1.54874650465852,0.42373169585601,-0.422081871882481
"19",-0.228612128152993,3.08441486174299,0.539732953353924,0,0.845053050717725,1.39731888215702,1.38168681137598
"20",-0.749055317658053,1.72371994760078,-0.576815782149063,3.80506267585552,0.0171783990226723,0.60074754791074,1.101100571758
"21",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"22",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"23",-0.809854755684345,-0.890374941217232,-1.31852315644748,3.07479812190345,1.34177784173476,1.79560454928017,1.50193805692655
"24",-0.575342637582933,-0.222220090903674,0.0213353261561082,3.80506267585552,0.306934527115941,0.954779252020199,1.22135181730856
"25",0,-0.831850428781008,-0.122220939837133,0,-0.769302520087628,0.0696999917465499,-0.141495632264497
"26",-0.140366086674832,0.489828143737053,0.340349250585533,0,1.01062798105674,1.04328717804756,0.860598080656872
"27",0.884712438448453,1.39695808649853,-0.85595296602481,0,1.50735277207377,0.954779252020199,-0.341914374848771
"28",-0.487791446825072,1.62617909354041,-0.0584181549512481,0,0.596690655209209,0.77776339996547,0.179174355870341
"29",0.380771953550529,2.63084989036225,-0.457185560488029,0,1.42456530690426,0.0696999917465499,-0.261746877815062
"30",-0.140366086674832,1.03117988377213,-1.31453548239211,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"31",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"32",0,-0.831850428781008,-0.122220939837133,0,-0.769302520087628,0.0696999917465499,-0.141495632264497
"33",0.380771953550529,-0.666030976878373,-0.94766946929827,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"34",1.34505104064752,0.363025033458568,-0.616692522702742,0,-0.231183996485843,-0.417093601403957,-0.742751860017319
"35",-0.351600705646178,1.37744991568645,-0.217925117165961,0,-0.231183996485843,0.467985658869692,0.980849326207436
"36",-0.38356383878,-0.534350823896869,-1.0553366687932,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"37",-0.748534179617828,-0.470949268757626,-1.31852315644748,0,1.01062798105674,-0.726871342499735,-0.5824168659499
"38",0,-0.466072226054607,-0.417308819934351,0,1.67292770241278,-0.63836341647237,1.06101682324115
"39",0,0.197205581555933,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"40",-0.715181345043405,0.055771343168391,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"41",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"42",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"43",1.66329267054514,1.03605692647515,-0.736322744363776,0,-0.976271183011391,0.290969806814962,0.25934185290405
"44",-0.661677839580268,1.07019622539628,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"45",0,-0.656276891472336,0.739116656122314,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"46",0.51140388896702,3.22584910013053,-1.0553366687932,0,-0.520940124579112,-0.0630618972944976,-0.903086854084738
"47",-0.402324808228113,-0.363654329291215,0.974389425389015,3.07479812190345,1.2175966439805,1.35306491914334,0.820514332140017
"48",1.40585047867381,-0.870866770405158,-0.520988345373914,0,1.50735277207377,-0.8153792685271,0.580011841038888
"49",0,0,0,0,-1.1418461133504,-1.08090304660919,2.02302678764566
"50",-0.835216806975313,-0.256359389824804,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"51",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"52",0,-0.831850428781008,-0.122220939837133,0,-0.769302520087628,0.0696999917465499,-0.141495632264497
"53",-0.0509040564361446,1.02142579836609,0.220719028924499,0,-0.107002798731586,0.954779252020199,0.900681829173726
"54",1.75327583882405,-0.373408414697253,0.0452613704883149,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"55",-0.540426388887834,2.05535885140605,0,0,0.472509457454951,-1.08090304660919,-0.622500614466754
"56",-0.662025264940418,2.32359620007208,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"57",-1.30719415873941,0,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"58",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"59",-0.0708810146447835,0.836098175651379,-1.07527503907004,0,-0.231183996485843,1.13179510407493,-0.221663129298207
"60",0.207059273475409,-0.0905399379221693,-0.576815782149063,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"61",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"62",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"63",0,-0.0222613400799078,0.18084228837082,0,-0.107002798731586,1.66284266023912,0.539928092522034
"64",0.120202933437849,-0.514842653084794,-0.138171636058604,0,0.76226558554822,0.290969806814962,0.499844344005179
"65",0,-0.817219300671952,-0.60074182648127,0,-0.479546391994359,-0.240077749349227,-1.0233380996353
"66",-0.661677839580268,1.99683433896982,-1.0553366687932,0,1.05202171364149,-0.328585675376592,-0.381998123365626
"67",6.4435182008523,-0.724555489314597,-0.493074626986339,0,-0.438152659409607,1.57433473421175,-0.622500614466754
"68",1.59676071407637,-0.71480140390856,-0.895829706578488,0,1.46595903948901,0.954779252020199,-0.422081871882481
"69",0.362705834822717,-0.670908019581392,0.870709899949452,7.45638544561587,0.845053050717725,1.35306491914334,1.46185430840969
"70",0,-0.758694788235728,-0.85595296602481,0,-1.01766491559614,0.290969806814962,1.78252429654453
"71",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"72",0,-0.831850428781008,-0.122220939837133,0,-0.769302520087628,0.0696999917465499,-0.141495632264497
"73",0.137574201445361,-0.758694788235728,0.81887013722967,0,1.13480917881099,0.556493584897057,0.700263086589453
"74",-0.907481281886563,0,0,0,-0.396758926824854,-0.417093601403957,-0.422081871882481
"75",-0.592019054870144,-0.875743813108176,-0.991533883907316,0,1.38317157431951,-0.549855490445005,-0.462165620399335
"76",0,-0.724555489314597,-0.652581589201052,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"77",-0.904701879005361,-0.64164576336328,0,0,0.555296922624456,-0.771125305513417,-0.622500614466754
"78",0.64134097366321,0.436180674003848,-0.65656926325642,0,-0.64512132233337,0.335223769828645,-0.662584362983609
"79",-0.817845538967801,-0.622137592551205,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"80",0.118639519317173,0.0265090869502789,-0.975583187685845,0,-0.438152659409607,0.24671584380128,-0.822919357051028
"81",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"82",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"83",-0.319463859832281,-0.666030976878373,-0.0185414143975701,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"84",0.72819731370077,-0.817219300671952,-0.186023724723018,0,-1.0590586481809,0.202461880787597,-0.181579380781352
"85",0.727676175660545,-0.319760944964047,1.14187173571446,0,1.13480917881099,1.88411247530753,0.780430583623162
"86",-0.140366086674832,-0.802588172562896,-1.29459711211527,0,0.182753329361683,-0.99239512058183,-0.141495632264497
"87",-0.661504126900192,-0.758694788235728,-1.43017802999777,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"88",1.36311715937533,3.46482419257845,-0.65656926325642,0,1.63153396982802,0.113953954760232,0.139090607353486
"89",0,-0.729432532017616,-1.01545992823952,0,-0.893483717841885,-0.0188079342808151,1.94285929061195
"90",-0.428555422919456,-0.792834087156859,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"91",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"92",0.55448463362565,-0.729432532017616,-0.568840434038328,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"93",-0.366366283452563,-0.685539147690448,-1.02343527635026,0,1.09341544622624,-0.372839638390275,-0.381998123365626
"94",0.519915810290701,-0.441687012539514,0.332373902474798,0,-0.0656090661468329,1.53008077119807,0.0188393618029217
"95",-0.33301344887814,-0.885497898514214,-0.0185414143975701,0,0.638084387793962,1.08754114106125,1.14118432027486
"96",0,-0.783080001750821,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"97",0,-0.617260549848186,-1.13509014990056,0,-0.81069625267238,-0.240077749349227,-0.0613281352307878
"98",-0.261964962727416,-0.817219300671952,7.3187788474792,0,0.0999658641921776,0.866271325992834,1.02093307472429
"99",-0.0535097466372715,-0.700170275799504,-0.576815782149063,0,0.0585721316074249,-0.948141157568147,-0.101411883747643
"100",0,-0.685539147690448,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"101",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"102",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"103",0,-0.583121250927056,0.930525010779969,3.07479812190345,-1.22463357851991,-1.16941097263656,-1.14358934518587
"104",1.83908990278116,0.104541770198578,-0.895829706578488,0,-0.231183996485843,-0.726871342499735,-0.782835608534174
"105",-0.800474270960289,0,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"106",-0.730989198930241,-0.851358599593083,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"107",0,-0.851358599593083,-0.40135812371288,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"108",1.24933535392613,-0.719678446611579,4.48753026816806,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"109",-0.817845538967801,-0.451441097945551,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"110",0,-0.1246792368433,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"111",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"112",0.55448463362565,-0.729432532017616,-0.568840434038328,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"113",-0.70111061795732,0.675155766451763,-1.09521340934688,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"114",-0.183620544013537,-0.748940702829691,1.73603516996427,0,0.679478120378714,1.22030303010229,1.18126806879171
"115",0.120376646117924,-0.831850428781008,-0.297678598273317,0,-0.189790263901091,1.53008077119807,0.0990068588366312
"116",-0.140366086674832,-0.729432532017616,-1.25472037156159,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"117",0.884712438448453,-0.773325916344784,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"118",-0.59219276755022,-0.90012902662327,-0.98355853579658,0,-0.727908787502875,-0.594109453458687,1.66227305099397
"119",1.24933535392613,-0.656276891472336,-0.85595296602481,0,-0.438152659409607,-0.859633231540782,-0.943170602601593
"120",-0.661504126900192,-0.78795704445384,-1.29459711211527,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"121",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"122",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"123",7.22522526119034,-0.78795704445384,2.13480257550105,0,-0.272577729070596,1.75135058626648,1.18126806879171
"124",-0.678875394907704,-0.446564055242533,-1.3903012894441,0,0.76226558554822,1.83985851229385,-1.0233380996353
"125",-0.666020656582146,0,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"126",0,0,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"127",-0.0550731607579474,-0.724555489314597,-0.417308819934351,0,0.92784051588723,0.645001510924422,-0.0212443867139331
"128",-1.11958446425828,-0.890374941217232,0,0,-0.852089985257133,-0.903887194554465,-0.0613281352307878
"129",-0.487791446825072,-0.836727471484027,-1.38232594133336,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"130",0,-0.807465215265915,0.898623618337027,0.153739906095172,0.969234248471983,1.61858869722544,1.5420218054434
"131",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"132",0.55448463362565,-0.729432532017616,-0.568840434038328,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"133",0,-0.78795704445384,0.140965547817142,0,1.30038410915,0.42373169585601,0.620095589555743
"134",1.32038384007686,-0.45631814064857,1.41702124553484,0,0.76226558554822,1.61858869722544,1.62218930247711
"135",-0.264918078288693,-0.86111268499912,0.260595769478177,0,-1.18323984593515,-1.12515700962288,-1.10350559666901
"136",-0.125947934228597,-0.719678446611579,0,0,0.389721992285446,1.13179510407493,1.30151931434227
"137",-0.314078766749952,-0.470949268757626,-0.217925117165961,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"138",0.959930028920981,-0.646522806066299,-0.178048376612282,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"139",-0.904701879005361,-0.90012902662327,0,0,0.803659318132972,-0.682617379486052,-1.0233380996353
"140",-0.835216806975313,-0.86111268499912,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"141",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"142",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"143",0,-0.773325916344784,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"144",2.63903679452709,-0.797711129859877,1.60045425208176,0,0.14135959677693,1.92836643832121,-1.06342184815216
"145",0.55448463362565,-0.729432532017616,-0.568840434038328,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"146",2.396012755102,-0.802588172562896,-0.975583187685845,0,-0.355365194240101,-0.28433171236291,-0.863003105567883
"147",0.672088118036506,-0.822096343374971,0,0,0.845053050717725,-0.151569823321863,-0.301830626331916
"148",-0.487791446825072,-0.812342257968934,-1.04736132068247,0,1.13480917881099,-1.03664908359551,-0.542333117433045
"149",0,-0.831850428781008,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"150",-0.765731734945265,0.13380402641669,0,0,0.306934527115941,-1.08090304660919,-0.622500614466754
"151",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"152",0.55448463362565,-0.729432532017616,-0.568840434038328,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"153",-0.140366086674832,-0.763571830938747,0.894635944281658,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"154",0.55448463362565,-0.695293233096485,-0.385407427491408,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"155",0.189688005467897,0,-0.923743424966063,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"156",0.406481430201647,-0.846481556890064,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"157",-0.898274509842581,0.377656161567624,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"158",0.380771953550529,-0.885497898514214,0,0,0.265540794531188,0.733509436951787,0.660179338072598
"159",-1.03863435534328,0,0,0,-0.603727589748617,-0.417093601403957,1.74244054802768
"160",-0.713617930922729,-0.651399848769317,0,0,0.720871852963467,-0.859633231540782,-0.5824168659499
"161",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"162",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"163",0,-0.0125072546738705,-1.09521340934688,0,-0.148396531316338,-0.682617379486052,-0.983254351118447
"164",0.0161490380728518,0.528844485361203,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"165",-0.748360466937753,-0.870866770405158,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"166",-0.482058928382593,-0.724555489314597,-0.461173234543397,0,0.513903190039704,-0.10731586030818,0.33950934993776
"167",0.55448463362565,-0.807465215265915,-0.85595296602481,0,0.265540794531188,0.954779252020199,1.9027755420951
"168",-0.835216806975313,-0.758694788235728,-1.14306549801129,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"169",0.415688202245629,2.29921098655698,0.140965547817142,0,0.845053050717725,0.202461880787597,0.740346835106307
"170",3.05299411114611,-0.753817745532709,1.93541887273266,0,-0.0242153335620803,1.17604906708861,1.42177055989284
"171",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"172",0.55448463362565,-0.729432532017616,-0.568840434038328,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"173",1.42304803400125,-0.890374941217232,0.771018048565257,0,-0.934877450426638,0.290969806814962,-0.141495632264497
"174",0.82895066814434,-0.82697338607799,-0.78417483302819,0,0.472509457454951,0.158207917773915,1.70235679951082
"175",0.988766333813451,-0.709924361205541,-0.098294895504926,0,-0.355365194240101,0.0254460287328674,-0.702668111500464
"176",0,-0.895251983920251,0,0,1.59014023724327,0.822017362979152,0.25934185290405
"177",0,-0.505088567678757,-1.25472037156159,0,-0.438152659409607,-0.859633231540782,-0.943170602601593
"178",-0.835216806975313,-0.149064450358393,0,0,0.472509457454951,-1.08090304660919,-0.5824168659499
"179",0,-0.86111268499912,1.05813058055174,3.07479812190345,1.05202171364149,1.48582680818439,0.539928092522034
"180",0.292352199392293,0,0.938500358890705,0,1.05202171364149,0.689255473938104,0.219258104387195
"181",-0.0707073019647083,1.49937598326192,-0.0584181549512481,0,0.886446783302477,0.42373169585601,0.539928092522034
"182",-0.661504126900192,0.767819577809118,0.0612120667097862,0,0.679478120378714,0.910525289006517,0.419676846971469
"183",1.34505104064752,0.363025033458568,-0.616692522702742,0,-0.231183996485843,-0.417093601403957,-0.742751860017319
"184",-1.20522481553532,-0.841604514187046,0,0,-0.686515054918122,1.7070966232528,2.02302678764566
"185",-1.04367202306546,0,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"186",-0.994685047284273,-0.651399848769317,0,0,-0.313971461655349,-0.46134756441764,1.9829430391288
"187",0.502370829603114,-0.817219300671952,2.01118467978465,-2.76731830971311,1.25899037656525,1.26455699311598,1.58210555396026
"188",-1.11993188961843,-0.729432532017616,0,0,0.14135959677693,-0.195823786335545,1.26143556582542
"189",-1.10447146109175,-0.797711129859877,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"190",-0.671058324304324,0,0,0,-0.686515054918122,-0.549855490445005,1.82260804506139
"191",-0.263702089528167,1.62617909354041,0.539732953353924,0,1.17620291139575,1.04328717804756,0.379593098454615
"192",0.55448463362565,-0.729432532017616,-0.568840434038328,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"193",-1.13052836310302,-0.695293233096485,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"194",-1.27279904808454,0,0,0,-0.562333857163864,-1.08090304660919,0.499844344005179
"195",-1.20001343513307,-0.748940702829691,0,0,0.348328259700693,0.113953954760232,0.299425601420905
"196",-1.09561211440792,-0.82697338607799,0,0,1.71432143499753,-0.505601527431322,0.0589231103197764
"197",-1.11663134869701,-0.82697338607799,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"198",-0.865095387948233,-0.661153934175355,0,0,0.431115724870199,0.999033215033882,1.86269179357824
"199",0,-0.836727471484027,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
"200",0,-0.831850428781008,0,0,-1.22463357851991,-1.16941097263656,-1.14358934518587
